Id,Content
Zuoyequnxing_193_35,嗯。初時……是這樣的。
Zuoyequnxing_193_36,聽聞那個人的事時，我對{TA}深感羨慕。不，或許可說是嫉妒吧。
Zuoyequnxing_193_37,我想，若我也能如{TA}一般強大，就不會只得到遺憾和悔恨。葦原，亦能得救。
Zuoyequnxing_193_38,而我……也能在一切結束後，如常人般平凡地活下去。
Zuoyequnxing_193_39,但後來與之接觸，我才明白那個人身為成功的「救世主」，也有許多痛苦和失敗。
Zuoyequnxing_193_40,而在「拯救」之路前行，也仰賴路上無數同行之人。
Zuoyequnxing_193_41,玉露姐。
Zuoyequnxing_193_42,嗯？
Zuoyequnxing_193_43,我一直仰慕著你身為灼櫻巫女的身姿，也一直……以你為傲。
Zuoyequnxing_193_44,即便有朝一日我自身燒卻成灰……
Zuoyequnxing_193_45,因你曾存在過……因{TA}……他們存在著……我也並不孤獨。
Zuoyequnxing_193_46,我也以你為傲。
Zuoyequnxing_193_47,去吧白鳥，去你想去的地方吧。
Zuoyequnxing_193_48,願你有朝一日，也能如世間任一常人般，步入春日。
Zuoyequnxing_193_49,"緋雪訴說了自己對姐姐的思念與怨恨，也訴說了自己的誓願：成為最後一任灼櫻巫女擊退鳴式，讓葦原不再有下一任巫女。
她也說了自己遇到漂泊者後，想法有了些許改變，不再為無數次失敗而感到絕望——儘管未來她終將燒卻成灰，作為失敗的救世主，想到自己也有同行者，她的痛苦也減輕了些許。
玉露在消散前，也訴說了對緋雪的祝福——她一直以緋雪為傲。"
Zuoyequnxing_194_1,你好呀，灼櫻巫女。
Zuoyequnxing_194_2,……是你。
Zuoyequnxing_194_3,別擔心，我不是來勸你加入殘星會的。只是聽到了一個消息，覺得你或許會感興趣。
Zuoyequnxing_194_4,就在不久之前，那座浮在海上的島嶼，你的故鄉——
Zuoyequnxing_194_5,在一日之內，憑空消失無蹤了。
Zuoyequnxing_194_6,那麼，恭喜你願望成真，灼櫻巫女。
Zuoyequnxing_194_7,殘星會會長向緋雪撥來了通訊：葦原在一夜之間消失無蹤了，恭喜你願望成真，灼櫻巫女。
Zuoyequnxing_201_1,終點，寂靜
Zuoyequnxing_202_1,證明，存在，你
Zuoyequnxing_203_1,希望，停滯
Zuoyequnxing_204_1,靜寂，恆常
Zuoyequnxing_207_1,學院這邊差不多了，我先回去了哦？
Zuoyequnxing_207_2,知道你忙，不用回，莫寧教授那裡見！
Zuoyequnxing_208_1,對方戳了戳你
Zuoyequnxing_208_2,我被分到負責學院附近的區域。
Zuoyequnxing_208_3,……注意安全。
Zuoyequnxing_208_4,有需要時就聯絡我。
Zuoyequnxing_208_5,別擔心。
Zuoyequnxing_208_6,好，那邊就拜託你們了。
Zuoyequnxing_208_7,別擔心，我們晚點見。
Zuoyequnxing_208_8,我們任務結束後見。
Zuoyequnxing_208_9,嗯……任務結束後見。
Zuoyequnxing_21011_1,春天的風，真溫暖……
Zuoyequnxing_21011_2,最近這幾天休息得怎麼樣？
Zuoyequnxing_21011_3,已經感覺好多了，沒什麼事。
Zuoyequnxing_21011_4,老實說，還是有點頭暈……
Zuoyequnxing_21011_5,哼，明明獨自在虛質裡泡了那麼久……真的沒事了嗎？不許騙我哦。
Zuoyequnxing_21011_6,……孤身在虛質裡泡了那麼久，就算有白鳥護航，對身體的損害肯定也不小。
Zuoyequnxing_21011_7,這樣冒險，想想就讓人擔心……下次不許做這樣危險的事了啊。
Zuoyequnxing_21011_8,這話也說給你，愛彌斯。難道你之前去做的事要更安全？我不覺得一去不回是什麼讓人高興的事。
Zuoyequnxing_21011_9,這——咳咳……
Zuoyequnxing_21011_10,……好啦，對不起嘛……那時候，我也只能那麼做。
Zuoyequnxing_21011_11,你知道的，總會有必須去做應做之事的時刻。
Zuoyequnxing_21011_12,……我知道。
Zuoyequnxing_21011_13,但我還是很擔心你。
Zuoyequnxing_21011_14,……以後不會了，我保證。真的。
Zuoyequnxing_21011_15,而且……現在我們都好好的，拉海洛也平安無事！這不是很好很好的結局嘛~
Zuoyequnxing_21011_16,救世主和世界最終互相拯救，可喜可賀！
Zuoyequnxing_21011_17,愛彌斯，有件事我想問你。
Zuoyequnxing_21011_18,什麼事呀？
Zuoyequnxing_21011_19,在被隔絕到隧門後，你在那裡……獨自待了多久？
Zuoyequnxing_21011_20,你之前一直在迴避我的這個問題，但我不希望你還是選擇自己一個人消化這件事。
Zuoyequnxing_21011_21,……
Zuoyequnxing_21011_22,哎~感覺要是我再試圖矇混過去，就要被你訓了。
Zuoyequnxing_21011_23,……其實，我已經記不清楚了。到最後，總覺得已經很難分辨出時間是否在流動。
Zuoyequnxing_21011_24,總是只有黑暗，總是只有虛無。很無聊，很單調。
Zuoyequnxing_21011_25,不過，我對這種一個人待著的體驗還算有應對經驗，沒關係的。
Zuoyequnxing_21011_26,那些消匿於虛無中的人們，一直在陪著我。無邊的黑暗裡，總是閃爍著屬於探索者們的光。
Zuoyequnxing_21011_27,想到自己也算是保護了他們的來處，我就覺得沒那麼難受了。
Zuoyequnxing_21011_28,帶著「原點」見到你，卻被引力拉扯，不能立刻和你一起回去時……雖然有點難過，但，在黑暗中和你重逢的那一刻，我特別高興。
Zuoyequnxing_21011_29,能再次見到你，真是太好了。
Zuoyequnxing_21011_30,我也是，愛彌斯。
Zuoyequnxing_21011_31,不行不行，氣氛太凝重了，還是聊點輕鬆的！和你說哦，這件事對我來說也算是因禍得福。
Zuoyequnxing_21011_32,之前我只是能被看見，但現在……我可以「駕駛」這具空殼真正和他人接觸了~
Zuoyequnxing_21011_33,駕駛……？
Zuoyequnxing_21011_34,就像和我的機兵融合差不多的感覺？畢竟我的確是死掉了嘛，不可能因為有空殼就能復活。
Zuoyequnxing_21011_35,但殼的性質類似隧群生物，我又是隧者的共鳴者……所以我覺得，「駕駛」自己的軀殼這個說法更準確。
Zuoyequnxing_21011_36,也因為這個變化，我決定暫時留在這裡繼續學業了！
Zuoyequnxing_21011_37,暫時？
Zuoyequnxing_21011_38,是呀，拉海洛的鳴式危機已經解決，而我想成為真正的、能幫到更多人的救世主……所以，之後我會去索拉里斯各地走走的。
Zuoyequnxing_21011_39,在那之前我會在星炬學院停留一段時間，完成學業——變成電子幽靈的時候，我還沒有拿到學位證呢！
Zuoyequnxing_21011_40,也算是給自己的青春生涯做個正式的落幕，嘿嘿。
Zuoyequnxing_21011_41,愛彌斯。
Zuoyequnxing_21011_42,嗯？
Zuoyequnxing_21011_43,即便是並不輕鬆快樂的生活，只要是你自己選擇的道路，我都會為你感到驕傲。
Zuoyequnxing_21011_44,去自由地做你想做的事吧，愛彌斯，我永遠在你身後。
Zuoyequnxing_21011_45,……好。我記得啦。
Zuoyequnxing_21011_46,在那之前——就和我一起，在春日的微風裡散步吧！
Zuoyequnxing_21011_47,"你來到愛彌斯的身邊，與她談及了之前的事。她想要岔開話題，最終還是在你的目光中敗下陣來。你們談到了別離的無奈，也談到了她在門後漫長的等待中那可怕的孤獨——好在最終，你們在黑暗中再次相見了，而她也因禍得福，準備在學院先完成學業。
你告訴她，即便不是輕鬆快樂的生活，只要是她選的，你就會以她為傲。
愛彌斯由此露出了釋然的微笑。
她朝你伸出手，邀你在風中漫步，此刻，春日再不僅僅存在於夢中。"
Zuoyequnxing_21012_1,對方戳了戳你
Zuoyequnxing_21012_2,關於阿列夫一事件的後續，深空聯合方面有些想法得和你商量商量。
Zuoyequnxing_21012_3,現在有空的話，就來教務處找我吧。
Zuoyequnxing_21012_4,收到。
Zuoyequnxing_21012_5,好。
Zuoyequnxing_21012_6,收到，我現在過去。
Zuoyequnxing_21012_7,好，我現在就去找你。
Zuoyequnxing_21012_8,啊……等一下，我這邊有點問題，你懂的，大人之間要處理的後續，沒意義的報告一類。
Zuoyequnxing_21012_9,緋雪會在那裡等你。
Zuoyequnxing_21013_1,……緋雪？
Zuoyequnxing_21013_2,洛瑟菈剛剛離開，關於你的身分，學院那邊還有些事要處理。
Zuoyequnxing_21013_3,她本來是想找你聊深空聯合的後續處理辦法，隧者的消失用官方說辭壓下去了，但關於啟動者，他們想要保密。
Zuoyequnxing_21013_4,確實應該保密。
Zuoyequnxing_21013_5,這樣是會比較穩妥。
Zuoyequnxing_21013_6,我早晚會離開拉海洛，的確不該引起太大範圍的注意。
Zuoyequnxing_21013_7,嗯，她說，出於對你個人身分的保護，還是盡量保密，學生之間有討論難免，但官方是以「隧者自己甦醒」為說辭。
Zuoyequnxing_21013_8,這樣就好，出名不是好事，要是以深空聯合為起點，引起了各地區的官方注意，你也很難保住自由身了。
Zuoyequnxing_21013_9,她交代的事就這些，我等在這裡，是有些其他的事要告訴你。
Zuoyequnxing_21013_10,緋雪向你講述了她與殘星會的交集，以及葦原的情況……
Zuoyequnxing_21013_11,她的語氣一如往常，平淡無波，但你仍能捕捉到話語間細雪般微不可聞的嘆息。
Zuoyequnxing_21013_12,葦原……
Zuoyequnxing_21013_13,……你還好嗎？
Zuoyequnxing_21013_14,不必擔心我，葦原的情況……洛瑟菈會協助我調查，等到這邊的情況安穩，我就會動身回去。
Zuoyequnxing_21013_15,倒是你要小心，殘星會似乎很清楚你的動向。
Zuoyequnxing_21013_16,他們針對我與達妮婭的計劃算是失敗，但也的確證明了，他們確實能想辦法利用鳴式。
Zuoyequnxing_21013_17,在暗處監視我嗎……像是他們會做的事，我知道了，我會注意些。
Zuoyequnxing_21013_18,對了，達妮婭的情況，怎麼樣了？
Zuoyequnxing_21013_19,那孩子的狀態還不穩定，仍在接受治療，深空聯合對她好像有特別的安排……我本想去看看她，但洛瑟菈說只有我不能去……
Zuoyequnxing_21013_20,畢竟再怎麼說，你那一刀，也是切切實實地砍在了她身上。
Zuoyequnxing_21013_21,當時那一刀，也是利用了你留在達妮婭身上的有「分離」能力的頻率，才能順利幫她脫離鳴式的控制。
Zuoyequnxing_21013_22,所以你在她眼裡，應該和我一樣可怕。
Zuoyequnxing_21013_23,不過，聽說那孩子的性格好像有些變了，改天還是該去看看她……嗯。
Zuoyequnxing_21013_24,洛瑟菈那邊好像還有些葦原相關的報告要我幫忙，我先去她那邊看看。
Zuoyequnxing_21013_25,嗯，如果葦原的事有需要，隨時聯絡我。
Zuoyequnxing_21013_26,安心，就像「救世主」所教給我的，想要救回葦原這條長路，總不該想著由我一人走完。
Zuoyequnxing_21013_27,去吧。
Zuoyequnxing_21013_28,……或許，我也能如你所期望的那樣……步入春日。
Zuoyequnxing_21013_29,"緋雪與你談及了之前未來得及告知你的，有關葦原和殘星會的事，也談及了自己未來的去向，她似乎的確和之前有所不同了。
在你離開前，她的白鳥飛到了你的心口消失不見。而她看向窗外，第一次期望起那個遙不可及的，步入春日的未來。"
Zuoyequnxing_21060_1,第一個。
Zuoyequnxing_21060_2,收到，你那邊是最危險的區域，萬事小心。
Zuoyequnxing_21060_3,明白。
Zuoyequnxing_21070_1,原點的光，由<ano=我和隧者>我們</ano>支撐。
Zuoyequnxing_21080_1,終於肯來了？
Zuoyequnxing_21080_2,嗯，我來了。
Zuoyequnxing_21080_3,想好了？
Zuoyequnxing_21080_4,想好了。
Zuoyequnxing_21080_5,能下手殺我了？
Zuoyequnxing_21080_6,……嗯。
Zuoyequnxing_21080_7,哦？我們家緋雪已經這麼有自信，覺得無需揮刀，就能輕易超渡我了？
Zuoyequnxing_21080_8,再怎麼說，我也是教導出「永世灼櫻巫女」的前輩，怎麼也該尊重一下吧？
Zuoyequnxing_21080_9,玉露姐過去對我做過的事，也能算作教導嗎？
Zuoyequnxing_224_1,請注意，以下內容無需回覆。
Zuoyequnxing_224_2,基本的情況已經與大家同步過了，接下來需要各位按照預定好的分組，去往計劃內的位置上獲取羅伊符文，並以飛訊的形式回傳。
Zuoyequnxing_224_3,再重複一次分組內容，我們依照各位的職業習慣與外勤經驗，大致劃分了組別。
Zuoyequnxing_224_4,將整個拉海洛地下區域大致劃分為學院區域、研究院區域、浮光林區域，依據各位對區域的熟悉度分配行動地點。
Zuoyequnxing_224_5,我相信大家的能力，也請大家相信我們的調度計劃，在完成自己的任務後即刻返回研究院。
Zuoyequnxing_224_6,羅伊族與深空聯合的各位，你們選擇離開安全艙，在當下挺身而出，你們都是做好準備奉獻自身的人。
Zuoyequnxing_224_7,但如果我們是莽撞地一心求死，便不會有這個尋回羅伊符文的計劃。
Zuoyequnxing_224_8,請各位務必記住，在時限內完成任務，如有意外則及時中止任務並返回研究院。
Zuoyequnxing_224_9,你的每一位同伴，都在你身後。
Zuoyequnxing_224_10,最後，各位，正如你們所期望的那樣，我們正走在探求索拉里斯未來的道路上。
Zuoyequnxing_224_11,為了這份未來，無論任何代價都在所不惜。
Zuoyequnxing_224_12,即便世間萬物都被虛無吞食，唯人類的意志永不消磨。
Zuoyequnxing_224_13,向各位致敬。
Zuoyequnxing_225_1,進展同步，羅伊符文搜集進度在預期內，已收到部分小隊的傷情通知，醫護小隊正在前往救援。
Zuoyequnxing_225_2,已開放單向公用頻段，以便於向各位及時傳遞資訊。
Zuoyequnxing_226_1,研究院區域符文搜集基本完成，學院區域搜集進度過半，浮光林區域搜集進度過半。
Zuoyequnxing_226_2,請已完成任務的小隊及時返回，並於此處報告。
Zuoyequnxing_226_3,七號小隊返回。
Zuoyequnxing_226_4,十號小隊準備返回。
Zuoyequnxing_226_5,十四號小隊返回。
Zuoyequnxing_226_6,二十二號小隊返回。
Zuoyequnxing_226_7,二十號小隊返回，正與十七號小隊、十九號小隊協同返回，成員娜斯塔霞受傷。
Zuoyequnxing_226_8,四號小隊返回！
Zuoyequnxing_226_9,二號小隊確認返回。
Zuoyequnxing_226_10,九號小隊正在返回中！
Zuoyequnxing_226_11,以上收到，請各位務必注意安全。
Zuoyequnxing_227_1,研究院區域、學院區域、浮光林區域搜集進度均已完成。
Zuoyequnxing_227_2,請已完成任務的小隊及時返回，並與此處報告。
Zuoyequnxing_227_3,六號小隊已確認返回。
Zuoyequnxing_227_4,三號小隊確認返回。
Zuoyequnxing_227_5,八號小隊確認返回。
Zuoyequnxing_227_6,十八號小隊、十三號小隊確認返回。
Zuoyequnxing_227_7,五號小隊確認返回。
Zuoyequnxing_227_8,部分小隊聯絡情況受阻，已由專門組建的安全小隊負責搜尋協查。
Zuoyequnxing_227_9,除十一號小隊外均已由安全小隊接收並返回，十一號小隊也已確認全員生命徵象良好。
Zuoyequnxing_227_10,各位，這第一步，是我們的勝利。
Zuoyequnxing_227_11,請各位在陸醫生與N.A.N.A.處接受檢查後，立刻返回安全艙室。
Zuoyequnxing_227_12,針對羅伊符文的解析工作也已開始，各位已經做得足夠多，接下來，該由我們查清這些符文中的秘密了。
Zuoyequnxing_228_1,你回來了？
Zuoyequnxing_228_2,嗯……
Zuoyequnxing_228_3,是我。
Zuoyequnxing_228_4,我還有點不清楚狀況。
Zuoyequnxing_228_5,嗯，我回來了，隧者……
Zuoyequnxing_228_6,沒關係，我們都知道了，別心急，回來就好。
Zuoyequnxing_228_7,總之，先來研究院吧，大家都在。
Zuoyequnxing_228_8,好。
Zuoyequnxing_229_1,前輩，已經超出預計的等待時間了……你一定會沒事的。
Zuoyequnxing_229_2,虛質濃度超過臨界值了，我們得撤到研究院預備的安全艙去，你回來時記得到研究院來。
Zuoyequnxing_229_3,前輩，我得到了批准，留下來保證深空聯合的應急預案可以正常展開，我在研究院等你。
Zuoyequnxing_229_4,前輩，你終於回來了！
Zuoyequnxing_229_5,嗯，我回來了。
Zuoyequnxing_229_6,雖然剛剛才通訊過……但是，我回來了。
Zuoyequnxing_229_7,應該是虛質空間內的訊號阻隔，我剛剛才收到你傳的飛訊。
Zuoyequnxing_229_8,嗯……回來就好，其他事情等你來研究院再說，你現在有哪裡不舒服嗎？
Zuoyequnxing_229_9,我沒事。
Zuoyequnxing_229_10,沒事，我感覺自己的身體沒問題。
Zuoyequnxing_229_11,沒事就好……那，先來研究院這邊吧。
Zuoyequnxing_230_1,怎麼還沒回來？
Zuoyequnxing_230_2,虛質濃度突然升高了，老師們召集大家都去研究院的安全艙避難。
Zuoyequnxing_230_3,是你的話一定沒問題，我們說好了還要一起組車隊呢，你不是會失約的人，對吧？
Zuoyequnxing_231_1,虛質濃度超過臨界值，深空聯合在籌備帶著拉海洛的所有人撤離了。
Zuoyequnxing_231_2,我會留到最後，以免你出來時沒人接應。
Zuoyequnxing_231_3,我回來了。
Zuoyequnxing_231_4,你還在地下嗎？
Zuoyequnxing_231_5,嗯，你沒事就好。
Zuoyequnxing_231_6,你那邊的情況怎麼樣？
Zuoyequnxing_231_7,你那邊的情況呢？需要幫忙嗎？
Zuoyequnxing_231_8,有些麻煩，虛質的影響越來越重，有些找不到人……
Zuoyequnxing_231_9,沒關係，不用擔心我，去和洛瑟菈他們會合吧。
Zuoyequnxing_232_1,{PlayerName}……你去了哪裡？
Zuoyequnxing_232_2,對方戳了戳你
Zuoyequnxing_232_3,{PlayerName}，我問了很多人，琳奈也支支吾吾的，但我猜到了……
Zuoyequnxing_232_4,你在虛質空間裡，就和我們來學院的時候一樣。
Zuoyequnxing_232_5,上次你平安出來了，這次你也一定會平安的。
Zuoyequnxing_232_6,現在，學院裡也出現了虛質磁暴……
Zuoyequnxing_232_7,{PlayerName}，我在研究院了。莫寧教授也在這裡。
Zuoyequnxing_232_8,你一定不會有事的……你總能解決遇到的困難的。
Zuoyequnxing_233_1,前輩，虛質濃度突然突破了臨界值，我們都會到深空聯合準備的地方去。
Zuoyequnxing_233_2,羅伊族的大家由其他人負責疏散，我會把引日殿歷來的紀錄都篩選整理出來單獨封存。
Zuoyequnxing_233_3,前輩你也一定在忙吧？到時候見！
Zuoyequnxing_234_1,不用擔心，外面有我們照看著。
Zuoyequnxing_234_2,我知道，你會和往常一樣再次出現，我等著你的好消息。
Zuoyequnxing_235_1,悲哀，悲哀，悲哀
Zuoyequnxing_49_1,你好呀，大忙人。
Zuoyequnxing_49_2,暗面的事處理完後，你有好好享受換日慶典後的休憩時間嗎？
Zuoyequnxing_49_3,馬上要開始做正事了。雖然這需要你保持專注，卻也不能過度緊繃——容易導致判斷失誤。
Zuoyequnxing_49_4,我已經好好休息過了，放心。
Zuoyequnxing_49_5,事情做完前，我沒辦法真正放鬆。
Zuoyequnxing_49_6,我已經好好休息過了，放心。
Zuoyequnxing_49_7,那就好。身為心理醫生，我很高興聽到你願意選擇聽從醫囑。
Zuoyequnxing_49_8,事情做完前，我沒辦法真正放鬆。
Zuoyequnxing_49_9,好吧。雖然能理解，但我不太贊同這麼處理。等一切解決，記得多休息一段時間。
Zuoyequnxing_49_10,之前和你聊的隧者計劃，已經有了新的進展。
Zuoyequnxing_49_11,來我的「小房間」一趟吧，有些事，還是在這裡聊比較安全。
Zuoyequnxing_50_1,來顆糖？在西格莉卡同學和琳奈同學的建議下開發的新口味，有助於振奮精神。
Zuoyequnxing_50_2,……是薄荷果凍味。
Zuoyequnxing_50_3,確實很提神。
Zuoyequnxing_50_4,說吧，陸。隧者的事，情況如何？
Zuoyequnxing_50_5,和洛瑟菈聊倒是很順利，她挺看好你的。再加上你之前幫忙解決了暗面的事，校方那邊的流程走得很快。
Zuoyequnxing_50_6,只不過，你再次來到學院讀書畢竟連一年都未滿，要申請正式啟動隧者，還需要深空聯合的批准。
Zuoyequnxing_50_7,深空聯合背後最大的金主是新聯邦，他們的行動也必然要對新聯邦的投資人團體負責。
Zuoyequnxing_50_8,而隧者，顯然屬於「貴重資產」。
Zuoyequnxing_50_9,這段時間裡，我已經陸續向深空聯合提交了學院對你的調查報告，你在拉貝爾學部近期的測試成績，還有我本人出具的全套體質適應性評估……
Zuoyequnxing_50_10,沒通過嗎？
Zuoyequnxing_50_11,爭取到了商談機會。但越是能提供巨量資金的地方，利益牽扯也自然會讓一些流程變得很慢。
Zuoyequnxing_50_12,和今州還有黎那汐塔不同，他們內部現在也不止有一個「腦袋」參與到決策中。
Zuoyequnxing_50_13,我擔心……時間會拖太長。
Zuoyequnxing_50_14,所以，我們得主動出擊。現在事情也有了些新的變化。
Zuoyequnxing_50_15,先來說說接下來的關鍵人物吧。
Zuoyequnxing_50_16,查特，深空聯合的總負責人，最近剛搭乘凱旋航電的船從新聯邦返回拉海洛。
Zuoyequnxing_50_17,我、洛瑟菈校長和莫寧教授已經共同向他引薦了你，之後你就可以去研究院那邊和他談了。
Zuoyequnxing_50_18,此人最初只是新聯邦「灰嶺能源」的一名小職員，後來幾年沒有相關的社會記錄，再出現就是去了聯邦政府任職。
Zuoyequnxing_50_19,又過了一段時間，查特從聯邦政府離開，開始參與到許多大型投資專案中……有個說法是他從始至終都是灰嶺能源的人，但沒人能確認。
Zuoyequnxing_50_20,這是一位精明、低調、圓滑的老人，活得久，見的事也多。使用隧者的駕駛員是否受控，才是他的優先考量。
Zuoyequnxing_50_21,星炬學院的適格者學生基本在入學時就簽署了許多協議和保密合同，他們自然更傾向選這些人……原本是這樣的。
Zuoyequnxing_50_22,聽起來，這位負責人的態度發生了改變。和你說的「新變化」有關？
Zuoyequnxing_50_23,走，去裡面聊。我去準備兩杯熱飲。
Zuoyequnxing_50_24,"你來到陸·赫斯的「小房間」中與之談及駕駛隧者的事，他告訴你，學院方面的手續洛瑟菈和他已經解決，但你還需要解決深空聯合背後新聯邦投資者的審視。
而深空聯合的總負責人查特，近期已於新聯邦返回了拉海洛。"
Zuoyequnxing_51_1,我聽說慶典結束後你又被洛瑟菈喊去幫忙了，和她合作感覺如何？
Zuoyequnxing_51_2,最初打交道的時候，她表現得……對談話的主導意識很強。
Zuoyequnxing_51_3,但現在我已經明白了，這都是因為洛瑟菈很看重這個學院。
Zuoyequnxing_52_1,根據你提供的情報——爐芯核心已被歸還，本來無論救回愛彌斯還是解決鳴式，都等到隧者甦醒後開始才是最優解。
Zuoyequnxing_52_2,但在最近，研究院探查到隧門附近的檢測數據已經嚴重超出了安全值。
Zuoyequnxing_52_3,虛質正在異常活躍中，深空聯合內部對這件事表現得很緊張——如果鳴式阿列夫一完全掙脫封印，不僅會威脅到拉海洛，也會波及整個索拉里斯。
Zuoyequnxing_52_4,誠然，深空聯合敢建在這麼危險的地方，自然也準備了大量的預案以應對鳴式的爆發。
Zuoyequnxing_52_5,但那些預案，終究會對現有的科研成果和進程造成巨大損失。
Zuoyequnxing_52_6,在這種情況下，和這位負責人聊的空間就大很多了。
Zuoyequnxing_52_7,……我會去說服他的，說服他採用或許能夠讓損失降到最低的方案——向他證明我作為適格者，現在就具有駕駛隧者的資質。
Zuoyequnxing_52_8,陸，你說過自己有些黑海岸的朋友，而這處「小房間」在資訊保密上是絕對安全的，對吧？
Zuoyequnxing_52_9,是的。你想做什麼？
Zuoyequnxing_52_10,拉海洛是個對外封閉的區域，公用通信也可能被混跡在學院的殘星會成員監聽。現在……我需要在這裡直接聯絡黑海岸的人。
Zuoyequnxing_52_11,明白了。稍等，我來為你接通黑海岸頻段，後續就由你操作了。
Zuoyequnxing_52_12,我收到了你呼喚我的信號，{PlayerName}。
Zuoyequnxing_52_13,……拉海洛的情況，很不好嗎？你看起來很疲憊。
Zuoyequnxing_52_14,……發生了很多事。
Zuoyequnxing_52_15,沒關係，只是有點累。
Zuoyequnxing_52_16,頻率流失的情況已經解決了，但現在拉海洛處在鳴式的威脅下，我需要你的幫助，守岸人。
Zuoyequnxing_52_17,嗯。無論是我，還是黑海岸，都是為此而存在的。
Zuoyequnxing_52_18,關於隧者，泰緹斯系統內部有沒有更多相關的資訊？無論是已確認的還是推測，我都想了解。
Zuoyequnxing_52_19,陸值得信任，你可以在這裡直接告知我。
Zuoyequnxing_52_20,系統顯示陸·赫斯曾多次為黑海岸的行動提供協助和重要情報，我也相信你的判斷。
Zuoyequnxing_52_21,自拉海洛建立星炬學院後，大部分資訊都處在他們的保密範圍中，但在建立初期，你就曾介入他們和羅伊人之間的談判，黑海岸也因此得到過一部分隱秘的資訊。
Zuoyequnxing_52_22,深空聯合判斷隧者因為隧群的分化，即便在甦醒後力量可能也不足以對抗鳴式，因此進行了「適格者」這一外源性共鳴計劃。
Zuoyequnxing_52_23,根據對多個區域歲主與其共鳴者的觀察，他們認為和歲主有相似之處的隧者，同樣能夠藉由獲得自己的共鳴者來提升力量。
Zuoyequnxing_52_24,但是，考慮到你和隧者的關係，泰緹斯系統並不推薦你採用外源性共鳴這個方式。
Zuoyequnxing_52_25,目前輸入的情報顯示，在拉海洛地下深處，存在隧者留下的「<te href=851076>隧錨</te>」。
Zuoyequnxing_52_26,「隧錨」位於「<te href=851077>隧門</te>」封印的正上方，可以理解為鎖和門的關係。
Zuoyequnxing_52_27,你無需在進入外置艙體的情況下，再去駕駛隧者。只要確保隧者在可啟動狀態中，使用隧錨就可以。
Zuoyequnxing_52_28,……是因為，我是它的「御者」嗎？
Zuoyequnxing_52_29,嗯。對來自同源的你而言，外置設備反而是隔閡。
Zuoyequnxing_52_30,另外……關於愛彌斯，我認為陸醫生之前提出的那個方式是可行的。
Zuoyequnxing_52_31,你是指，使用那具駕駛艙內出現的，類似隧群生物的「空殼」尋找愛彌斯？
Zuoyequnxing_52_32,是，頻率之間的聯繫會有幫助。{PlayerName}，你可以在啟動隧者時帶上「她」一起。
Zuoyequnxing_52_33,在接下來這段時間裡，黑海岸都需要更關注拉海洛的整體情況。
Zuoyequnxing_52_34,我明白。
Zuoyequnxing_52_35,……拜託你了，守岸人。
Zuoyequnxing_52_36,只要能夠幫到你，我就……很開心了。
Zuoyequnxing_52_37,{PlayerName}，去隧門後，請一定要平安回來。
Zuoyequnxing_52_38,我會的，別擔心。
Zuoyequnxing_52_39,我先去和洛瑟菈打個招呼。等你喝完這杯熱飲，再出發吧。
Zuoyequnxing_52_40,會順利嗎？我現在要去說服一個人允許我進行極為冒險的嘗試，而這件事其實我自己也沒百分百的把握。
Zuoyequnxing_52_41,現在沒有任何一個方案有人能有百分百的把握。如果對面同意，就說明他的判斷是你更有可能達成目標，坦然接受就好。
Zuoyequnxing_52_42,事在人為，{PlayerName}。
Zuoyequnxing_52_43,"從陸·赫斯處你得知，近期隧門處的虛質出現異動，這也給了你說服深空聯合的機會。為了做好準備，你在密室中聯絡了黑海岸的守岸人，並從她與泰緹斯系統處得知，你可以通過啟動地下的「隧錨」駕駛隧者。
另外，愛彌斯的「空殼」的確應當與門後她的頻率有著聯繫，守岸人建議你在前往隧門後時帶上「愛彌斯」一同行動。"
Zuoyequnxing_53_1,陸醫生已經跟你說過和深空聯合總負責人會面的事了吧？
Zuoyequnxing_53_2,來教務處吧，他在這裡等你。
Zuoyequnxing_54_1,查特先生，這位就是我說的{PlayerName}，星炬學院現在最有希望駕駛隧者的學生。
Zuoyequnxing_54_2,不必介紹了，洛瑟菈校長，我們以前見過。
Zuoyequnxing_54_3,（以前……是過去的我在學院的時候嗎？）
Zuoyequnxing_54_4,開誠布公地說吧，鳴式阿列夫一表現出的情況很不樂觀，我們的時間都不多。
Zuoyequnxing_54_5,原本想等隧者的狀態自我修復得更好些……可惜，現在已經等不了了。
Zuoyequnxing_54_6,說說看，{PlayerName}，你希望駕駛隧者，是想達成什麼結果？
Zuoyequnxing_54_7,找回愛彌斯，解決鳴式的隱患。
Zuoyequnxing_54_8,愛彌斯……我聽過這個名字，那個學生的同步率很高。她的失蹤對我們而言，是很可惜的損失。
Zuoyequnxing_54_9,她還在隧門後。
Zuoyequnxing_54_10,……呵呵，我明白了。
Zuoyequnxing_54_11,不過，在隧門後的未知空間裡找一個失蹤的人，很困難。我想你也能理解深空聯合的擔心……我們更關心鳴式的問題。
Zuoyequnxing_54_12,鳴式同樣也是我需要解決的問題，這兩件事我都要做完。
Zuoyequnxing_54_13,我們目的一致，就該「開誠布公」，對吧？如果虛質爆發，拉海洛首當其衝，深空聯合所有在此進行的研究專案都會受到損害。
Zuoyequnxing_54_14,對於鳴式阿列夫一，我們掌握的資訊太少，深空聯合當前並不考慮將它徹底消滅。
